target_id	length	eff_length	est_counts	tpm
TMUE_0000000001.1	207	94.5973	3.5	26.2181
TMUE_0000000002.1	2023	1870.28	0	0
TMUE_0000000002.2	1654	1501.28	5.7821	2.72919
TMUE_0000000002.3	1719	1566.28	8.04203	3.63837
TMUE_0000000002.4	1866	1713.28	0	0
TMUE_0000000003.1	426	281.618	0	0
TMUE_0000000004.1	882	729.281	1.5	1.4575
TMUE_0000000005.1	1455	1302.28	0	0
TMUE_0000000006.1	822	669.413	9	9.52707
TMUE_0000000007.1	1834	1681.28	42	17.7019
TMUE_0000000008.1	216	101.584	0	0
TMUE_0000000009.1	1847	1694.28	3	1.25472
TMUE_0000000010.1	309	176.42	0	0
TMUE_0000000011.1	399	256.898	0	0
TMUE_0000000012.1	2788	2635.28	0	0
TMUE_0000000013.1	1947	1794.28	52.1581	20.5988
TMUE_0000000014.1	981	828.281	0	0
TMUE_0000000015.1	837	684.326	0	0
TMUE_0000000016.1	5766	5613.28	0	0
TMUE_0000000017.1	411	267.689	0	0
TMUE_0000000018.1	1920	1767.28	0	0
TMUE_0000000019.1	1539	1386.28	38	19.4242
TMUE_0000000020.1	906	753.281	0	0
TMUE_0000000021.1	1191	1038.28	19.4363	13.2651
TMUE_0000000022.1	936	783.281	0	0
TMUE_0000000023.1	1302	1149.28	0	0
TMUE_0000000024.1	750	597.779	1	1.18542
TMUE_0000000025.1	624	472.66	6	8.99526
TMUE_0000000026.1	2103	1950.28	0	0
TMUE_0000000027.1	261	136.774	1	5.18092
TMUE_0000000028.1	510	361.401	0	0
TMUE_0000000029.1	2511	2358.28	5	1.5024
TMUE_0000000030.1	1065	912.281	2.5	1.94188
TMUE_0000000031.1	3423	3270.28	8	1.73347
TMUE_0000000032.1	1092	939.281	0	0
TMUE_0000000033.1	2067	1914.28	0	0
TMUE_0000000034.1	2802	2649.28	0	0
TMUE_0000000035.1	363	223.883	0	0
TMUE_0000000036.1	4548	4395.28	9.5	1.53161
TMUE_0000000037.1	474	326.959	4	8.66918
TMUE_0000000038.1	3360	3207.28	25.6286	5.66237
TMUE_0000000039.1	3426	3273.28	3.88766e-07	8.4162e-08
TMUE_0000000040.1	5470	5317.28	1.04634	0.139443
TMUE_0000000041.1	579	428.558	24.9799	41.3039
TMUE_0000000042.1	957	804.281	7	6.16739
TMUE_0000000043.1	1824	1671.28	2.82097	1.19608
TMUE_0000000044.1	1773	1620.28	1.33333	0.583122
TMUE_0000000045.1	240	120.068	1	5.90178
TMUE_0000000046.1	499	350.77	19	38.3833
TMUE_0000000047.1	876	723.281	0	0
TMUE_0000000048.1	3558	3405.28	5.56718	1.15849
TMUE_0000000049.1	753	600.779	1.19246	1.4065
TMUE_0000000050.1	2397	2244.28	66	20.839
TMUE_0000000051.1	2940	2787.28	13.5356	3.44119
TMUE_0000000052.1	1839	1686.28	8.5	3.57191
TMUE_0000000053.1	759	606.74	0	0
TMUE_0000000054.1	636	484.383	0	0
TMUE_0000000055.1	2781	2628.28	0	0
TMUE_0000000056.1	7494	7341.28	0	0
TMUE_0000000057.1	2472	2319.28	2	0.611065
TMUE_0000000058.1	963	810.281	0	0
TMUE_0000000059.1	3198	3045.28	5.6438	1.31327
TMUE_0000000060.1	1815	1662.28	5	2.13146
TMUE_0000000061.1	1257	1104.28	25	16.0425
TMUE_0000000062.1	1719	1566.28	11	4.97661
TMUE_0000000063.1	264	139.192	0	0
TMUE_0000000064.1	1029	876.281	0	0
TMUE_0000000065.1	3252	3099.28	17	3.88686
TMUE_0000000066.1	291	161.172	0	0
TMUE_0000000067.1	3102	2949.28	10	2.40267
TMUE_0000000068.1	345	208.124	72.5	246.847
TMUE_0000000069.1	2762	2609.28	11.4838	3.11872
TMUE_0000000070.1	2424	2271.28	0	0
TMUE_0000000071.1	534	384.579	0	0
TMUE_0000000072.1	591	440.335	0	0
TMUE_0000000073.1	3220	3067.28	0	0
TMUE_0000000073.2	2885	2732.28	10.3416	2.6821
TMUE_0000000074.1	531	381.702	0	0
TMUE_0000000075.1	9423	9270.28	19	1.45235
TMUE_0000000076.1	1065	912.281	0	0
TMUE_0000000077.1	3715	3562.28	29.338	5.83598
TMUE_0000000078.1	2661	2508.28	0	0
TMUE_0000000079.1	6057	5904.28	0	0
TMUE_0000000079.2	3097	2944.28	0	0
TMUE_0000000079.3	6874	6721.28	0	0
TMUE_0000000079.4	2542	2389.28	35.6591	10.5758
TMUE_0000000079.5	2576	2423.28	0.000550956	0.000161111
TMUE_0000000079.6	2341	2188.28	5.9525	1.92756
TMUE_0000000080.1	246	124.573	0	0
TMUE_0000000081.1	1865	1712.28	8.85739	3.66557
TMUE_0000000081.2	1598	1445.28	49.9122	24.4718
TMUE_0000000082.1	750	597.779	0	0
TMUE_0000000083.1	414	270.618	0	0
TMUE_0000000084.1	411	267.689	0	0
TMUE_0000000085.1	510	361.401	0	0
TMUE_0000000086.1	240	120.068	0	0
TMUE_0000000087.1	642	490.351	0	0
TMUE_0000000088.1	1170	1017.28	0	0
TMUE_0000000089.1	1233	1080.28	0	0
TMUE_0000000090.1	1257	1104.28	0	0
TMUE_0000000091.1	1287	1134.28	0	0
TMUE_0000000092.1	1698	1545.28	0	0
TMUE_0000000093.1	1383	1230.28	0	0
TMUE_0000000094.1	1977	1824.28	0.5	0.194218
TMUE_0000000095.1	906	753.281	4.33333	4.07639
TMUE_0000000096.1	960	807.281	0	0
TMUE_0000000097.1	1749	1596.28	0	0
TMUE_0000000098.1	1293	1140.28	17.5	10.8752
TMUE_0000000099.1	426	281.618	0	0
TMUE_0000000100.1	1107	954.281	10.5	7.79694
TMUE_0000000101.1	363	223.883	291.5	922.633
TMUE_0000000102.1	231	113.215	3	18.777
TMUE_0000000103.1	405	262.159	0.5	1.3515
TMUE_0000000104.1	489	341.175	205.5	426.821
TMUE_0000000105.1	954	801.281	10.5	9.28572
TMUE_0000000106.1	1242	1089.28	0	0
TMUE_0000000107.1	3315	3162.28	5.5	1.23246
TMUE_0000000108.1	567	416.748	0	0
TMUE_0000000109.1	1113	960.281	0	0
TMUE_0000000110.1	1386	1233.28	0	0
TMUE_0000000111.1	1131	978.281	4	2.89739
TMUE_0000000112.1	516	367.212	0	0
TMUE_0000000113.1	1218	1065.28	0	0
TMUE_0000000114.1	870	717.281	3.93569	3.88815
TMUE_0000000115.1	996	843.281	34.1864	28.7271
TMUE_0000000116.1	477	329.809	0	0
TMUE_0000000117.1	4590	4437.28	24.2968	3.8801
TMUE_0000000118.1	1917	1764.28	36	14.4593
TMUE_0000000119.1	1362	1209.28	7	4.10187
TMUE_0000000120.1	240	120.068	6	35.4107
TMUE_0000000121.1	837	684.326	12.5	12.9437
TMUE_0000000122.1	246	124.573	0	0
TMUE_0000000123.1	1635	1482.28	0	0
TMUE_0000000124.1	1386	1233.28	3.5	2.01102
TMUE_0000000125.1	513	364.307	7.5	14.5883
TMUE_0000000126.1	1677	1524.28	0	0
TMUE_0000000127.1	1161	1008.28	2.40067	1.68718
TMUE_0000000128.1	933	780.281	3	2.72446
TMUE_0000000129.1	915	762.281	0	0
TMUE_0000000130.1	1429	1276.28	0	0
TMUE_0000000131.1	1160	1007.28	21.1318	14.8661
TMUE_0000000132.1	2241	2088.28	9.52315	3.23149
TMUE_0000000133.1	1758	1605.28	45.9396	20.279
TMUE_0000000134.1	2778	2625.28	3	0.80976
TMUE_0000000135.1	656	504.16	5	7.02769
TMUE_0000000136.1	369	229.397	0	0
TMUE_0000000137.1	618	466.72	0.5	0.759144
TMUE_0000000138.1	1947	1794.28	7.5	2.96198
TMUE_0000000139.1	273	146.581	1	4.8343
TMUE_0000000140.1	1839	1686.28	33.5	14.0775
TMUE_0000000141.1	1128	975.281	4.5	3.26959
TMUE_0000000142.1	2379	2226.28	0	0
TMUE_0000000143.1	966	813.281	0	0
TMUE_0000000144.1	2259	2106.28	0	0
TMUE_0000000145.1	1416	1263.28	0	0
TMUE_0000000146.1	801	648.54	0	0
TMUE_0000000147.1	3792	3639.28	16.2363	3.16142
TMUE_0000000148.1	288	158.611	0	0
TMUE_0000000149.1	1665	1512.28	0.666667	0.312383
TMUE_0000000150.1	1533	1380.28	0	0
TMUE_0000000150.2	1417	1264.28	18.4703	10.3524
TMUE_0000000150.3	1471	1318.28	0	0
TMUE_0000000151.1	1845	1692.28	49.7082	20.8145
TMUE_0000000151.2	1859	1706.28	0	0
TMUE_0000000151.3	1806	1653.28	0.000479634	0.000205577
TMUE_0000000151.4	1841	1688.28	0	0
TMUE_0000000152.1	5529	5376.28	76.4213	10.0726
TMUE_0000000153.1	732	579.779	0	0
TMUE_0000000154.1	378	237.756	4.67791	13.9422
TMUE_0000000155.1	2586	2433.28	6.20474	1.80694
TMUE_0000000156.1	955	802.281	35.2102	31.0994
TMUE_0000000157.1	279	151.471	0	0
TMUE_0000000158.1	489	341.175	0	0
TMUE_0000000159.1	1050	897.281	0	0
TMUE_0000000160.1	2493	2340.28	7.02211	2.12623
TMUE_0000000161.1	531	381.702	0	0
TMUE_0000000162.1	5733	5580.28	42	5.3334
TMUE_0000000163.1	3844	3691.28	3	0.575911
TMUE_0000000164.1	1665	1512.28	0	0
TMUE_0000000165.1	1236	1083.28	3	1.96242
TMUE_0000000166.1	3159	3006.28	29	6.83564
TMUE_0000000167.1	201	90.1508	1	7.86034
TMUE_0000000168.1	786	633.54	0	0
TMUE_0000000169.1	207	94.5973	0	0
TMUE_0000000170.1	588	437.335	0	0
TMUE_0000000171.1	654	502.192	0	0
TMUE_0000000172.1	399	256.898	0	0
TMUE_0000000173.1	1941	1788.28	0	0
TMUE_0000000174.1	921	768.281	0	0
TMUE_0000000175.1	339	202.889	0.31929	1.11516
TMUE_0000000176.1	324	189.617	0	0
TMUE_0000000177.1	3123	2970.28	0	0
TMUE_0000000178.1	546	396.377	4	7.15094
TMUE_0000000179.1	2721	2568.28	44	12.1401
TMUE_0000000180.1	759	606.74	5	5.83954
TMUE_0000000181.1	1041	888.281	0	0
TMUE_0000000182.1	510	361.401	7.5	14.7056
TMUE_0000000183.1	522	373.02	1	1.89967
TMUE_0000000184.1	1188	1035.28	20.5	14.0316
TMUE_0000000185.1	1356	1203.28	4	2.35561
TMUE_0000000186.1	1455	1302.28	41	22.3095
TMUE_0000000187.1	2502	2349.28	3.5	1.05571
TMUE_0000000188.1	519	370.117	0	0
TMUE_0000000189.1	291	161.172	0	0
TMUE_0000000190.1	4424	4271.28	13.4241	2.2271
TMUE_0000000191.1	942	789.281	0	0
TMUE_0000000192.1	1707	1554.28	0	0
TMUE_0000000193.1	903	750.281	0	0
TMUE_0000000194.1	267	141.631	0	0
TMUE_0000000195.1	1278	1125.28	46	28.9673
TMUE_0000000196.1	990	837.281	9	7.61697
TMUE_0000000197.1	914	761.281	2	1.86164
TMUE_0000000198.1	1623	1470.28	1.5	0.722939
TMUE_0000000199.1	1062	909.281	37	28.8346
TMUE_0000000200.1	357	218.566	31.7692	102.999
TMUE_0000000201.1	1050	897.281	0	0
TMUE_0000000202.1	2082	1929.28	75.7875	27.8364
TMUE_0000000203.1	1272	1119.28	0	0
TMUE_0000000204.1	1074	921.281	0	0
TMUE_0000000205.1	1416	1263.28	11.1018	6.22734
TMUE_0000000206.1	2997	2844.28	4.93653	1.22987
TMUE_0000000207.1	393	251.437	37	104.276
TMUE_0000000208.1	1593	1440.28	0	0
TMUE_0000000209.1	2255	2102.28	0	0
TMUE_0000000210.1	1092	939.281	9.95898	7.51329
TMUE_0000000211.1	1722	1569.28	0	0
TMUE_0000000212.1	1107	954.281	3	2.2277
TMUE_0000000213.1	2025	1872.28	6.5	2.4601
TMUE_0000000214.1	840	687.326	21	21.6505
TMUE_0000000215.1	483	335.506	0	0
TMUE_0000000216.1	318	184.349	0	0
TMUE_0000000217.1	783	630.54	0	0
TMUE_0000000218.1	987	834.281	0	0
TMUE_0000000219.1	1152	999.281	0	0
TMUE_0000000220.1	972	819.281	0	0
TMUE_0000000221.1	354	215.961	0	0
TMUE_0000000222.1	2769	2616.28	0	0
TMUE_0000000223.1	333	197.652	0	0
TMUE_0000000224.1	1371	1218.28	0	0
TMUE_0000000225.1	969	816.281	0	0
TMUE_0000000226.1	369	229.397	1	3.08904
TMUE_0000000227.1	1005	852.281	0	0
TMUE_0000000228.1	399	256.898	0	0
TMUE_0000000229.1	423	278.932	0	0
TMUE_0000000230.1	426	281.618	5.5	13.8393
TMUE_0000000231.1	780	627.581	0	0
TMUE_0000000232.1	786	633.54	2.5	2.79626
TMUE_0000000233.1	1251	1098.28	1	0.645205
TMUE_0000000234.1	1281	1128.28	6.5	4.08232
TMUE_0000000235.1	837	684.326	13	13.4614
TMUE_0000000236.1	690	537.926	2	2.63462
TMUE_0000000237.1	681	528.961	0	0
TMUE_0000000238.1	252	129.356	0	0
TMUE_0000000239.1	690	537.926	1.5	1.97597
TMUE_0000000240.1	1728	1575.28	64.5	29.0143
TMUE_0000000241.1	213	99.2483	0	0
TMUE_0000000242.1	1206	1053.28	18	12.1099
TMUE_0000000243.1	1587	1434.28	1	0.494057
TMUE_0000000244.1	516	367.212	0	0
TMUE_0000000245.1	3312	3159.28	0	0
TMUE_0000000246.1	354	215.961	0.5	1.64061
TMUE_0000000247.1	438	292.867	42	101.622
TMUE_0000000248.1	399	256.898	0.5	1.37918
TMUE_0000000249.1	3168	3015.28	0	0
TMUE_0000000250.1	759	606.74	0.5	0.583954
TMUE_0000000251.1	930	777.281	0.5	0.45583
TMUE_0000000252.1	831	678.37	0	0
TMUE_0000000253.1	1044	891.281	8.5	6.75795
TMUE_0000000254.1	2148	1995.28	0	0
TMUE_0000000255.1	633	481.414	3.22052	4.74044
TMUE_0000000256.1	1245	1092.28	0	0
TMUE_0000000257.1	2550	2397.28	0	0
TMUE_0000000258.1	2232	2079.28	31.5	10.7352
TMUE_0000000259.1	369	229.397	0	0
TMUE_0000000260.1	603	452.074	0	0
TMUE_0000000261.1	525	375.923	2	3.77
TMUE_0000000262.1	786	633.54	1.17376	1.31285
TMUE_0000000263.1	2499	2346.28	0	0
TMUE_0000000264.1	4251	4098.28	2	0.345811
TMUE_0000000265.1	4023	3870.28	0	0
TMUE_0000000266.1	1074	921.281	21	16.1524
TMUE_0000000267.1	2712	2559.28	12	3.32257
TMUE_0000000268.1	2121	1968.28	35.161	12.6586
TMUE_0000000269.1	2292	2139.28	2	0.662481
TMUE_0000000270.1	627	475.599	9	13.4095
TMUE_0000000271.1	2412	2259.28	10	3.13647
TMUE_0000000272.1	207	94.5973	6	44.9452
TMUE_0000000273.1	561	410.882	0	0
TMUE_0000000274.1	6342	6189.28	0	0
TMUE_0000000275.1	903	750.281	0	0
TMUE_0000000276.1	306	173.954	0	0
TMUE_0000000277.1	462	315.419	0	0
TMUE_0000000278.1	543	393.428	0	0
TMUE_0000000279.1	564	413.829	0	0
TMUE_0000000280.1	1101	948.281	9	6.72537
TMUE_0000000281.1	387	246.048	0	0
TMUE_0000000282.1	222	106.04	0	0
TMUE_0000000283.1	3881	3728.28	41.0861	7.80904
TMUE_0000000284.1	1185	1032.28	1.36922	0.939908
TMUE_0000000285.1	2238	2085.28	0	0
TMUE_0000000286.1	3834	3681.28	0	0
TMUE_0000000287.1	3256	3103.28	20.4666	4.67342
TMUE_0000000288.1	225	108.338	0	0
TMUE_0000000289.1	864	711.281	10	9.96253
TMUE_0000000290.1	1671	1518.28	21	9.80118
TMUE_0000000291.1	2115	1962.28	0	0
TMUE_0000000292.1	1218	1065.28	432.5	287.695
TMUE_0000000293.1	2022	1869.28	15.4966	5.87451
TMUE_0000000294.1	1362	1209.28	0.5	0.292991
TMUE_0000000295.1	927	774.281	0	0
TMUE_0000000296.1	576	425.586	4.21675	7.02105
TMUE_0000000297.1	864	711.281	2	1.99251
TMUE_0000000298.1	1044	891.281	0	0
TMUE_0000000299.1	2541	2388.28	0	0
TMUE_0000000300.1	567	416.748	0	0
TMUE_0000000301.1	1572	1419.28	23.8472	11.9064
TMUE_0000000302.1	2553	2400.28	0.0919763	0.0271535
TMUE_0000000303.1	729	576.816	0	0
TMUE_0000000304.1	4053	3900.28	0	0
TMUE_0000000305.1	540	390.453	0	0
TMUE_0000000306.1	615	463.75	0	0
TMUE_0000000307.1	2487	2334.28	55	16.6963
TMUE_0000000308.1	1416	1263.28	0	0
TMUE_0000000309.1	1239	1086.28	0	0
TMUE_0000000310.1	1353	1200.28	0	0
TMUE_0000000311.1	2181	2028.28	14.5237	5.07413
TMUE_0000000312.1	1884	1731.28	3	1.2279
TMUE_0000000313.1	420	276.096	0	0
TMUE_0000000314.1	1605	1452.28	68.1822	33.2684
TMUE_0000000315.1	1662	1509.28	11	5.16456
TMUE_0000000316.1	390	248.67	0	0
TMUE_0000000317.1	962	809.281	17.6257	15.4333
TMUE_0000000317.2	1011	858.281	0	0
TMUE_0000000317.3	897	744.281	2.98369	2.84072
TMUE_0000000318.1	240	120.068	0.5	2.95089
TMUE_0000000319.1	252	129.356	0	0
TMUE_0000000320.1	444	298.481	1	2.37407
TMUE_0000000321.1	246	124.573	0	0
TMUE_0000000322.1	441	295.598	0	0
TMUE_0000000323.1	6298	6145.28	0.0415926	0.00479607
TMUE_0000000324.1	863	710.281	0	0
TMUE_0000000325.1	789	636.54	19.5	21.708
TMUE_0000000326.1	1602	1449.28	0	0
TMUE_0000000327.1	282	153.894	0	0
TMUE_0000000328.1	2720	2567.28	0.919772	0.253874
TMUE_0000000329.1	1909	1756.28	0	0
TMUE_0000000330.1	294	163.521	1.5	6.50023
TMUE_0000000331.1	216	101.584	1.5	10.4635
TMUE_0000000332.1	714	561.926	13.6129	17.1666
TMUE_0000000333.1	375	235.055	0	0
TMUE_0000000334.1	285	156.179	0	0
TMUE_0000000335.1	750	597.779	0	0
TMUE_0000000336.1	399	256.898	0	0
TMUE_0000000337.1	785	632.54	10831.4	12134
TMUE_0000000338.1	1365	1212.28	42.8949	25.0734
TMUE_0000000338.2	777	624.661	1063.01	1205.88
TMUE_0000000339.1	1476	1323.28	0	0
TMUE_0000000340.1	348	210.896	10.7461	36.1072
TMUE_0000000341.1	1449	1296.28	0	0
TMUE_0000000342.1	3738	3585.28	0	0
TMUE_0000000343.1	3934	3781.28	0	0
TMUE_0000000344.1	1931	1778.28	19.6495	7.83001
TMUE_0000000344.2	1750	1597.28	24.3505	10.8028
TMUE_0000000345.1	579	428.558	0	0
TMUE_0000000346.1	5607	5454.28	43.2791	5.62278
TMUE_0000000347.1	1934	1781.28	40.1077	15.9554
TMUE_0000000347.2	2096	1943.28	11.8408	4.31773
TMUE_0000000347.3	1973	1820.28	14.0348	5.46361
TMUE_0000000348.1	2581	2428.28	0	0
TMUE_0000000348.2	2489	2336.28	5	1.51655
TMUE_0000000348.3	2543	2390.28	0	0
TMUE_0000000348.4	3837	3684.28	0	0
TMUE_0000000349.1	477	329.809	1	2.14856
TMUE_0000000350.1	981	828.281	0.5	0.427763
TMUE_0000000351.1	1770	1617.28	2.9149e-07	1.27717e-07
TMUE_0000000352.1	1909	1756.28	0	0
TMUE_0000000352.2	1807	1654.28	8.32826	3.56743
TMUE_0000000352.3	1891	1738.28	0	0
TMUE_0000000352.4	5239	5086.28	1.48209	0.206484
TMUE_0000000352.5	1815	1662.28	0.189649	0.0808456
TMUE_0000000353.1	1281	1128.28	0	0
TMUE_0000000354.1	1361	1208.28	42.6577	25.0173
TMUE_0000000355.1	1396	1243.28	0	0
TMUE_0000000356.1	2364	2211.28	38.5	12.3375
TMUE_0000000357.1	372	232.227	0	0
TMUE_0000000358.1	1462	1309.28	0	0
TMUE_0000000359.1	249	127.048	0	0
TMUE_0000000360.1	2051	1898.28	0	0
TMUE_0000000360.2	1956	1803.28	0	0
TMUE_0000000361.1	1284	1131.28	22.5	14.0936
TMUE_0000000362.1	345	208.124	0	0
TMUE_0000000363.1	648	496.225	0	0
TMUE_0000000364.1	2544	2391.28	11.1765	3.31197
TMUE_0000000365.1	306	173.954	0	0
TMUE_0000000366.1	1248	1095.28	0	0
TMUE_0000000367.1	3609	3456.28	6.89676e-06	1.41399e-06
TMUE_0000000368.1	306	173.954	0	0
TMUE_0000000369.1	1197	1044.28	0	0
TMUE_0000000370.1	252	129.356	0	0
TMUE_0000000371.1	1083	930.281	0	0
TMUE_0000000372.1	660	508.095	16	22.3145
TMUE_0000000373.1	2550	2397.28	3.50603	1.03635
TMUE_0000000374.1	2945	2792.28	26.9999	6.85195
TMUE_0000000375.1	1155	1002.28	7	4.94902
TMUE_0000000376.1	1224	1071.28	3	1.9844
TMUE_0000000377.1	555	405.066	0.5	0.874692
TMUE_0000000378.1	5177	5024.28	6	0.84623
TMUE_0000000379.1	777	624.661	3	3.4032
TMUE_0000000380.1	1647	1494.28	0	0
TMUE_0000000380.2	1785	1632.28	0	0
TMUE_0000000381.1	456	309.745	0	0
TMUE_0000000382.1	384	243.178	0	0
TMUE_0000000383.1	1544	1391.28	70.6117	35.9644
TMUE_0000000384.1	1617	1464.28	9.94515	4.8128
TMUE_0000000385.1	507	358.494	0	0
TMUE_0000000386.1	333	197.652	0	0
TMUE_0000000387.1	1557	1404.28	25.8004	13.0192
TMUE_0000000388.1	1197	1044.28	0.140444	0.095301
TMUE_0000000389.1	4311	4158.28	34.7191	5.91651
TMUE_0000000390.1	648	496.225	1.5	2.14202
TMUE_0000000391.1	2064	1911.28	5.35394	1.985
TMUE_0000000392.1	555	405.066	150.078	262.544
TMUE_0000000393.1	1476	1323.28	0	0
TMUE_0000000394.1	222	106.04	4	26.7301
TMUE_0000000395.1	2232	2079.28	0	0
TMUE_0000000396.1	561	410.882	0	0
TMUE_0000000397.1	1653	1500.28	12.666	5.98245
TMUE_0000000398.1	1323	1170.28	0.653957	0.395977
TMUE_0000000399.1	375	235.055	0	0
TMUE_0000000400.1	1836	1683.28	11	4.6307
TMUE_0000000401.1	681	528.961	6	8.03784
TMUE_0000000402.1	1151	998.281	20.106	14.272
TMUE_0000000403.1	1436	1283.28	25.0765	13.847
TMUE_0000000403.2	1385	1232.28	2.92347	1.68113
TMUE_0000000404.1	1391	1238.28	24	13.7342
TMUE_0000000405.1	321	186.992	0	0
TMUE_0000000406.1	1902	1749.28	0	0
TMUE_0000000407.1	951	798.281	0	0
TMUE_0000000408.1	1020	867.281	0	0
TMUE_0000000409.1	2679	2526.28	0	0
TMUE_0000000410.1	1428	1275.28	0	0
TMUE_0000000411.1	573	422.613	0	0
TMUE_0000000412.1	975	822.281	0	0
TMUE_0000000413.1	2100	1947.28	10.4276	3.79462
TMUE_0000000413.2	1496	1343.28	0	0
TMUE_0000000413.3	1476	1323.28	0	0
TMUE_0000000414.1	816	663.413	18	19.2265
TMUE_0000000415.1	1744	1591.28	4	1.78125
TMUE_0000000415.2	1806	1653.28	0	0
TMUE_0000000416.1	1791	1638.28	0	0
TMUE_0000000417.1	723	570.853	0	0
TMUE_0000000418.1	762	609.701	0	0
TMUE_0000000419.1	8313	8160.28	64.9119	5.63677
TMUE_0000000420.1	2154	2001.28	20	7.08162
TMUE_0000000421.1	2010	1857.28	0	0
TMUE_0000000422.1	1197	1044.28	0	0
TMUE_0000000423.1	711	558.926	0	0
TMUE_0000000424.1	417	273.331	0	0
TMUE_0000000425.1	711	558.926	0	0
TMUE_0000000426.1	474	326.959	0	0
TMUE_0000000427.1	360	221.226	0	0
TMUE_0000000428.1	1491	1338.28	3.35409	1.77598
TMUE_0000000429.1	321	186.992	0	0
TMUE_0000000430.1	1317	1164.28	97.2492	59.1888
TMUE_0000000431.1	498	349.861	0	0
TMUE_0000000432.1	1614	1461.28	2	0.969856
TMUE_0000000433.1	459	312.522	1	2.26741
TMUE_0000000434.1	558	407.988	2	3.47371
TMUE_0000000435.1	471	324.065	55.5	121.359
TMUE_0000000436.1	1023	870.281	0	0
TMUE_0000000437.1	216	101.584	0	0
TMUE_0000000438.1	213	99.2483	0	0
TMUE_0000000439.1	471	324.065	80.5	176.025
TMUE_0000000440.1	363	223.883	0	0
