target_id	length	eff_length	est_counts	tpm
TMUE_0000000001.1	207	88.8923	12	220.745
TMUE_0000000002.1	2023	1845.11	0	0
TMUE_0000000002.2	1654	1476.11	0	0
TMUE_0000000002.3	1719	1541.11	4.31282	4.57616
TMUE_0000000002.4	1866	1688.11	0	0
TMUE_0000000003.1	426	261.729	0	0
TMUE_0000000004.1	882	704.11	0	0
TMUE_0000000005.1	1455	1277.11	0	0
TMUE_0000000006.1	822	644.242	4	10.1528
TMUE_0000000007.1	1834	1656.11	21	20.735
TMUE_0000000008.1	216	95.1748	0	0
TMUE_0000000009.1	1847	1669.11	5	4.89845
TMUE_0000000010.1	309	163.808	0	0
TMUE_0000000011.1	399	237.973	0	0
TMUE_0000000012.1	2788	2610.11	0	0
TMUE_0000000013.1	1947	1769.11	10.6196	9.81586
TMUE_0000000014.1	981	803.11	23	46.8302
TMUE_0000000015.1	837	659.242	0	0
TMUE_0000000016.1	5766	5588.11	0.800914	0.234366
TMUE_0000000017.1	411	248.528	0	0
TMUE_0000000018.1	1920	1742.11	7	6.57046
TMUE_0000000019.1	1539	1361.11	27.5	33.0379
TMUE_0000000020.1	906	728.11	0	0
TMUE_0000000021.1	1191	1013.11	13.0973	21.1397
TMUE_0000000022.1	936	758.11	0	0
TMUE_0000000023.1	1302	1124.11	0	0
TMUE_0000000024.1	750	572.508	4.66667	13.329
TMUE_0000000025.1	624	448.005	18.5	67.5247
TMUE_0000000026.1	2103	1925.11	0	0
TMUE_0000000027.1	261	126.822	0	0
TMUE_0000000028.1	510	338.964	0	0
TMUE_0000000029.1	2511	2333.11	29	20.3253
TMUE_0000000030.1	1065	887.11	6	11.0598
TMUE_0000000031.1	3423	3245.11	18	9.07019
TMUE_0000000032.1	1092	914.11	0	0
TMUE_0000000033.1	2067	1889.11	0	0
TMUE_0000000034.1	2802	2624.11	0	0
TMUE_0000000035.1	363	207.583	0	0
TMUE_0000000036.1	4548	4370.11	12.5	4.67726
TMUE_0000000037.1	474	305.059	28.5	152.769
TMUE_0000000038.1	3360	3182.11	87.9999	45.221
TMUE_0000000039.1	3426	3248.11	0	0
TMUE_0000000040.1	5470	5292.11	0	0
TMUE_0000000041.1	579	404.195	2.83714	11.478
TMUE_0000000042.1	957	779.11	3	6.29645
TMUE_0000000043.1	1824	1646.11	10.4194	10.3504
TMUE_0000000044.1	1773	1595.11	0	0
TMUE_0000000045.1	240	111.742	0	0
TMUE_0000000046.1	499	328.483	8	39.8245
TMUE_0000000047.1	876	698.11	0	0
TMUE_0000000048.1	3558	3380.11	0	0
TMUE_0000000049.1	753	575.508	0	0
TMUE_0000000050.1	2397	2219.11	36	26.5275
TMUE_0000000051.1	2940	2762.11	10	5.92015
TMUE_0000000052.1	1839	1661.11	5.5	5.41424
TMUE_0000000053.1	759	581.471	0.5	1.4061
TMUE_0000000054.1	636	459.86	0	0
TMUE_0000000055.1	2781	2603.11	0	0
TMUE_0000000056.1	7494	7316.11	0.000205125	4.58472e-05
TMUE_0000000057.1	2472	2294.11	17.5	12.4738
TMUE_0000000058.1	963	785.11	0	0
TMUE_0000000059.1	3198	3020.11	7.65124	4.14269
TMUE_0000000060.1	1815	1637.11	15	14.9826
TMUE_0000000061.1	1257	1079.11	9	13.638
TMUE_0000000062.1	1719	1541.11	29	30.7707
TMUE_0000000063.1	264	128.973	0	0
TMUE_0000000064.1	1029	851.11	0	0
TMUE_0000000065.1	3252	3074.11	24	12.7663
TMUE_0000000066.1	291	149.758	0	0
TMUE_0000000067.1	3102	2924.11	38	21.2502
TMUE_0000000068.1	345	192.425	289.5	2460.15
TMUE_0000000069.1	2762	2584.11	0	0
TMUE_0000000070.1	2424	2246.11	0	0
TMUE_0000000071.1	534	361.479	0	0
TMUE_0000000072.1	591	415.828	34.5028	135.68
TMUE_0000000073.1	3220	3042.11	0	0
TMUE_0000000073.2	2885	2707.11	7.68428	4.64163
TMUE_0000000074.1	531	358.665	0	0
TMUE_0000000075.1	9423	9245.11	3.84359	0.679827
TMUE_0000000076.1	1065	887.11	1	1.8433
TMUE_0000000077.1	3715	3537.11	42	19.4166
TMUE_0000000078.1	2661	2483.11	1.5	0.987799
TMUE_0000000079.1	6057	5879.11	0	0
TMUE_0000000079.2	3097	2919.11	0	0
TMUE_0000000079.3	6874	6696.11	0	0
TMUE_0000000079.4	2542	2364.11	0	0
TMUE_0000000079.5	2576	2398.11	0	0
TMUE_0000000079.6	2341	2163.11	16.4094	12.4048
TMUE_0000000080.1	246	115.977	0	0
TMUE_0000000081.1	1865	1687.11	35.2737	34.1886
TMUE_0000000081.2	1598	1420.11	0.451743	0.520167
TMUE_0000000082.1	750	572.508	0	0
TMUE_0000000083.1	414	251.112	0	0
TMUE_0000000084.1	411	248.528	1.5	9.86938
TMUE_0000000085.1	510	338.964	0	0
TMUE_0000000086.1	240	111.742	0	0
TMUE_0000000087.1	642	465.771	0	0
TMUE_0000000088.1	1170	992.11	0	0
TMUE_0000000089.1	1233	1055.11	0	0
TMUE_0000000090.1	1257	1079.11	0	0
TMUE_0000000091.1	1287	1109.11	0	0
TMUE_0000000092.1	1698	1520.11	0	0
TMUE_0000000093.1	1383	1205.11	2	2.71379
TMUE_0000000094.1	1977	1799.11	16	14.5424
TMUE_0000000095.1	906	728.11	2.33333	5.24026
TMUE_0000000096.1	960	782.11	0	0
TMUE_0000000097.1	1749	1571.11	0	0
TMUE_0000000098.1	1293	1115.11	28.5	41.7927
TMUE_0000000099.1	426	261.729	1	6.24771
TMUE_0000000100.1	1107	929.11	13.5	23.7597
TMUE_0000000101.1	363	207.583	365	2875.24
TMUE_0000000102.1	231	105.636	1	15.4796
TMUE_0000000103.1	405	243.135	0	0
TMUE_0000000104.1	489	319.027	9.5	48.6933
TMUE_0000000105.1	954	776.11	0	0
TMUE_0000000106.1	1242	1064.11	0	0
TMUE_0000000107.1	3315	3137.11	15.5	8.07933
TMUE_0000000108.1	567	392.629	0	0
TMUE_0000000109.1	1113	935.11	0	0
TMUE_0000000110.1	1386	1208.11	0	0
TMUE_0000000111.1	1131	953.11	0	0
TMUE_0000000112.1	516	344.501	0	0
TMUE_0000000113.1	1218	1040.11	0	0
TMUE_0000000114.1	870	692.154	34.1339	80.641
TMUE_0000000115.1	996	818.11	37.434	74.8219
TMUE_0000000116.1	477	307.76	0	0
TMUE_0000000117.1	4590	4412.11	19.8474	7.35581
TMUE_0000000118.1	1917	1739.11	21	19.7454
TMUE_0000000119.1	1362	1184.11	13	17.9525
TMUE_0000000120.1	240	111.742	2	29.2676
TMUE_0000000121.1	837	659.242	3.5	8.68154
TMUE_0000000122.1	246	115.977	0	0
TMUE_0000000123.1	1635	1457.11	2	2.24446
TMUE_0000000124.1	1386	1208.11	42	56.8481
TMUE_0000000125.1	513	341.722	2	9.5704
TMUE_0000000126.1	1677	1499.11	5	5.45393
TMUE_0000000127.1	1161	983.11	14.5	24.1179
TMUE_0000000128.1	933	755.11	30	64.9657
TMUE_0000000129.1	915	737.11	0	0
TMUE_0000000130.1	1429	1251.11	0	0
TMUE_0000000131.1	1160	982.11	16	26.6399
TMUE_0000000132.1	2241	2063.11	12.462	9.87732
TMUE_0000000133.1	1758	1580.11	55.4224	57.355
TMUE_0000000134.1	2778	2600.11	3	1.8867
TMUE_0000000135.1	656	479.531	68	231.881
TMUE_0000000136.1	369	212.776	0	0
TMUE_0000000137.1	618	442.09	1	3.69882
TMUE_0000000138.1	1947	1769.11	3	2.77294
TMUE_0000000139.1	273	135.908	0	0
TMUE_0000000140.1	1839	1661.11	5.5	5.41424
TMUE_0000000141.1	1128	950.11	17	29.2583
TMUE_0000000142.1	2379	2201.11	0	0
TMUE_0000000143.1	966	788.11	0	0
TMUE_0000000144.1	2259	2081.11	17.0625	13.4067
TMUE_0000000145.1	1416	1238.11	0	0
TMUE_0000000146.1	801	623.282	0	0
TMUE_0000000147.1	3792	3614.11	15.3714	6.95481
TMUE_0000000148.1	288	147.423	0	0
TMUE_0000000149.1	1665	1487.11	0.333333	0.36653
TMUE_0000000150.1	1533	1355.11	30.5486	36.863
TMUE_0000000150.2	1417	1239.11	0	0
TMUE_0000000150.3	1471	1293.11	0	0
TMUE_0000000151.1	1845	1667.11	181.527	178.053
TMUE_0000000151.2	1859	1681.11	0	0
TMUE_0000000151.3	1806	1628.11	3.70204	3.71818
TMUE_0000000151.4	1841	1663.11	0	0
TMUE_0000000152.1	5529	5351.11	17.8147	5.44387
TMUE_0000000153.1	732	554.616	0	0
TMUE_0000000154.1	378	220.18	0	0
TMUE_0000000155.1	2586	2408.11	15.9088	10.8027
TMUE_0000000156.1	955	777.11	13.6719	28.7686
TMUE_0000000157.1	279	140.527	0	0
TMUE_0000000158.1	489	319.027	0	0
TMUE_0000000159.1	1050	872.11	2	3.75001
TMUE_0000000160.1	2493	2315.11	1	0.706321
TMUE_0000000161.1	531	358.665	0.333333	1.51972
TMUE_0000000162.1	5733	5555.11	26	7.6534
TMUE_0000000163.1	3844	3666.11	21	9.36671
TMUE_0000000164.1	1665	1487.11	0	0
TMUE_0000000165.1	1236	1058.11	18	27.8173
TMUE_0000000166.1	3159	2981.11	21	11.519
TMUE_0000000167.1	201	84.9343	14.5	279.163
TMUE_0000000168.1	786	608.321	0	0
TMUE_0000000169.1	207	88.8923	0	0
TMUE_0000000170.1	588	412.907	0	0
TMUE_0000000171.1	654	477.531	0	0
TMUE_0000000172.1	399	237.973	0	0
TMUE_0000000173.1	1941	1763.11	0	0
TMUE_0000000174.1	921	743.11	0	0
TMUE_0000000175.1	339	187.726	1	8.71061
