target_id	length	eff_length	est_counts	tpm
TMUE_0000000001.1	207	91.2465	19	145.592
TMUE_0000000002.1	2023	1841.59	0	0
TMUE_0000000002.2	1654	1472.59	0	0
TMUE_0000000002.3	1719	1537.59	10	4.54733
TMUE_0000000002.4	1866	1684.59	0	0
TMUE_0000000003.1	426	262.274	0	0
TMUE_0000000004.1	882	700.846	1	0.997646
TMUE_0000000005.1	1455	1273.59	4	2.19598
TMUE_0000000006.1	822	641.181	28.464	31.0395
TMUE_0000000007.1	1834	1652.59	122.022	51.6261
TMUE_0000000008.1	216	97.2577	0	0
TMUE_0000000009.1	1847	1665.59	35	14.6926
TMUE_0000000010.1	309	164.985	0	0
TMUE_0000000011.1	399	238.674	0	0
TMUE_0000000012.1	2788	2606.59	9.77154	2.62113
TMUE_0000000013.1	1947	1765.59	55.7054	22.06
TMUE_0000000014.1	981	799.617	4	3.49765
TMUE_0000000015.1	837	656.035	0	0
TMUE_0000000016.1	5766	5584.59	20	2.50402
TMUE_0000000017.1	411	249.078	0.5	1.40357
TMUE_0000000018.1	1920	1738.59	53	21.3146
TMUE_0000000019.1	1539	1357.59	53	27.2963
TMUE_0000000020.1	906	724.766	0	0
TMUE_0000000021.1	1191	1009.59	111.876	77.4801
TMUE_0000000022.1	936	754.704	6.5	6.02192
TMUE_0000000023.1	1302	1120.59	2	1.2479
TMUE_0000000024.1	750	569.649	5.66667	6.95536
TMUE_0000000025.1	624	446.262	26	40.7364
TMUE_0000000026.1	2103	1921.59	0.5	0.181931
TMUE_0000000027.1	261	128.799	1.5	8.14286
TMUE_0000000028.1	510	338.034	0	0
TMUE_0000000029.1	2511	2329.59	70.5	21.1596
TMUE_0000000030.1	1065	883.595	12.5	9.89135
TMUE_0000000031.1	3423	3241.59	16	3.45112
TMUE_0000000032.1	1092	910.595	0	0
TMUE_0000000033.1	2067	1885.59	0	0
TMUE_0000000034.1	2802	2620.59	0	0
TMUE_0000000035.1	363	207.946	0	0
TMUE_0000000036.1	4548	4366.59	29	4.64359
TMUE_0000000037.1	474	305.261	50.5	115.669
TMUE_0000000038.1	3360	3178.59	63.9124	14.0588
TMUE_0000000039.1	3426	3244.59	0	0
TMUE_0000000040.1	5470	5288.59	12.9714	1.71492
TMUE_0000000041.1	579	403.021	82.469	143.075
TMUE_0000000042.1	957	775.683	19.5	17.5772
TMUE_0000000043.1	1824	1642.59	21.518	9.15945
TMUE_0000000044.1	1773	1591.59	0	0
TMUE_0000000045.1	240	113.774	0	0
TMUE_0000000046.1	499	327.823	17.7698	37.9003
TMUE_0000000047.1	876	694.865	0	0
TMUE_0000000048.1	3558	3376.59	9.96046	2.06252
TMUE_0000000049.1	753	572.617	0	0
TMUE_0000000050.1	2397	2215.59	114.242	36.0524
TMUE_0000000051.1	2940	2758.59	42.2184	10.7007
TMUE_0000000052.1	1839	1657.59	44	18.5598
TMUE_0000000053.1	759	578.552	0	0
TMUE_0000000054.1	636	457.932	2.5	3.81714
TMUE_0000000055.1	2781	2599.59	0	0
TMUE_0000000056.1	7494	7312.59	0.000134835	1.28923e-05
TMUE_0000000057.1	2472	2290.59	10.5048	3.20655
TMUE_0000000058.1	963	781.661	0	0
TMUE_0000000059.1	3198	3016.59	0	0
TMUE_0000000060.1	1815	1633.59	17.9373	7.67737
TMUE_0000000061.1	1257	1075.59	52	33.8029
TMUE_0000000062.1	1719	1537.59	77.5	35.2418
TMUE_0000000063.1	264	131.029	1.5	8.00431
