target_id	length	eff_length	est_counts	tpm
TMUE_0000000001.1	207	93.0106	7.5	134.767
TMUE_0000000002.1	2023	1857.66	0	0
TMUE_0000000002.2	1654	1488.66	7	7.85877
TMUE_0000000002.3	1719	1553.66	0	0
TMUE_0000000002.4	1866	1700.66	0	0
TMUE_0000000003.1	426	271.661	0	0
TMUE_0000000004.1	882	716.768	0	0
TMUE_0000000005.1	1455	1289.66	0	0
TMUE_0000000006.1	822	657.001	7	17.8068
TMUE_0000000007.1	1834	1668.66	6	6.00946
TMUE_0000000008.1	216	99.7275	0	0
TMUE_0000000009.1	1847	1681.66	19	18.8829
TMUE_0000000010.1	309	171.209	0	0
TMUE_0000000011.1	399	247.609	0	0
TMUE_0000000012.1	2788	2622.66	0	0
TMUE_0000000013.1	1947	1781.66	9.61525	9.01962
TMUE_0000000014.1	981	815.663	0.5	1.0245
TMUE_0000000015.1	837	671.956	0	0
TMUE_0000000016.1	5766	5600.66	0	0
TMUE_0000000017.1	411	258.275	0	0
TMUE_0000000018.1	1920	1754.66	1	0.952488
TMUE_0000000019.1	1539	1373.66	5.5	6.69169
TMUE_0000000020.1	906	740.718	0	0
TMUE_0000000021.1	1191	1025.66	4.28197	6.97738
TMUE_0000000022.1	936	770.718	0	0
TMUE_0000000023.1	1302	1136.66	0	0
TMUE_0000000024.1	750	585.295	0.333333	0.951825
TMUE_0000000025.1	624	460.428	1	3.62988
TMUE_0000000026.1	2103	1937.66	1.5	1.2938
TMUE_0000000027.1	261	133.127	0	0
TMUE_0000000028.1	510	349.74	0	0
TMUE_0000000029.1	2511	2345.66	2.5	1.78126
TMUE_0000000030.1	1065	899.663	4.5	8.35961
TMUE_0000000031.1	3423	3257.66	1	0.513035
TMUE_0000000032.1	1092	926.663	0	0
TMUE_0000000033.1	2067	1901.66	0	0
TMUE_0000000034.1	2802	2636.66	0	0
TMUE_0000000035.1	363	216.178	0	0
TMUE_0000000036.1	4548	4382.66	1.5	0.572014
TMUE_0000000037.1	474	315.943	9.5	50.2537
TMUE_0000000038.1	3360	3194.66	19.0711	9.97706
TMUE_0000000039.1	3426	3260.66	0	0
TMUE_0000000040.1	5470	5304.66	2.4465	0.770798
TMUE_0000000041.1	579	416.061	17	68.2882
TMUE_0000000042.1	957	791.718	6	12.6658
TMUE_0000000043.1	1824	1658.66	0	0
TMUE_0000000044.1	1773	1607.66	0	0
TMUE_0000000045.1	240	117.346	0	0
TMUE_0000000046.1	499	339.482	1	4.92307
TMUE_0000000047.1	876	710.768	0	0
TMUE_0000000048.1	3558	3392.66	0	0
TMUE_0000000049.1	753	588.295	0	0
TMUE_0000000050.1	2397	2231.66	16	11.9824
TMUE_0000000051.1	2940	2774.66	1	0.602342
TMUE_0000000052.1	1839	1673.66	5	4.99293
TMUE_0000000053.1	759	594.254	0	0
TMUE_0000000054.1	636	472.331	0.5	1.7692
TMUE_0000000055.1	2781	2615.66	1	0.638957
TMUE_0000000056.1	7494	7328.66	0.000253403	5.77882e-05
TMUE_0000000057.1	2472	2306.66	0	0
TMUE_0000000058.1	963	797.718	0	0
TMUE_0000000059.1	3198	3032.66	0	0
TMUE_0000000060.1	1815	1649.66	1	1.01311
TMUE_0000000061.1	1257	1091.66	11.5	17.6061
TMUE_0000000062.1	1719	1553.66	14.5	15.5978
TMUE_0000000063.1	264	135.439	0	0
TMUE_0000000064.1	1029	863.663	0	0
TMUE_0000000065.1	3252	3086.66	0	0
TMUE_0000000066.1	291	156.363	1	10.6886
TMUE_0000000067.1	3102	2936.66	18	10.244
TMUE_0000000068.1	345	200.675	117.5	978.585
TMUE_0000000069.1	2762	2596.66	0	0
TMUE_0000000070.1	2424	2258.66	0	0
TMUE_0000000071.1	534	372.693	0	0
TMUE_0000000072.1	591	427.916	19	74.2076
TMUE_0000000073.1	3220	3054.66	0	0
TMUE_0000000073.2	2885	2719.66	5.14714	3.16304
TMUE_0000000074.1	531	369.847	0	0
TMUE_0000000075.1	9423	9257.66	0	0
TMUE_0000000076.1	1065	899.663	8	14.8615
TMUE_0000000077.1	3715	3549.66	14	6.59165
TMUE_0000000078.1	2661	2495.66	5	3.3484
TMUE_0000000079.1	6057	5891.66	1.24455	0.353043
TMUE_0000000079.2	3097	2931.66	0	0
TMUE_0000000079.3	6874	6708.66	0	0
TMUE_0000000079.4	2542	2376.66	0	0
TMUE_0000000079.5	2576	2410.66	0	0
TMUE_0000000079.6	2341	2175.66	0	0
TMUE_0000000080.1	246	121.788	0	0
TMUE_0000000081.1	1865	1699.66	0	0
