target_id	length	eff_length	est_counts	tpm
TMUE_0000000001.1	207	87.133	63.5	148.7
TMUE_0000000002.1	2023	1840.15	6.05313	0.671193
TMUE_0000000002.2	1654	1471.15	28.3898	3.93754
TMUE_0000000002.3	1719	1536.15	235.481	31.2782
TMUE_0000000002.4	1866	1683.15	22.9	2.77609
TMUE_0000000003.1	426	257.086	0	0
TMUE_0000000004.1	882	699.228	2	0.583622
TMUE_0000000005.1	1455	1272.15	1	0.160392
TMUE_0000000006.1	822	639.414	674.512	215.243
TMUE_0000000007.1	1834	1651.15	477.252	58.9769
TMUE_0000000008.1	216	92.812	0.5	1.09923
TMUE_0000000009.1	1847	1664.15	65	7.96968
TMUE_0000000010.1	309	158.82	0	0
TMUE_0000000011.1	399	233.208	0	0
TMUE_0000000012.1	2788	2605.15	26.9216	2.10857
TMUE_0000000013.1	1947	1764.15	41.7311	4.82663
TMUE_0000000014.1	981	798.173	15.3333	3.91977
TMUE_0000000015.1	837	654.365	0	0
TMUE_0000000016.1	5766	5583.15	2.02413e-08	7.39742e-10
TMUE_0000000017.1	411	243.879	0	0
TMUE_0000000018.1	1920	1737.15	210.5	24.7249
TMUE_0000000019.1	1539	1356.15	323	48.5976
TMUE_0000000020.1	906	723.192	0	0
TMUE_0000000021.1	1191	1008.15	566.927	114.742
TMUE_0000000022.1	936	753.192	8	2.16723
TMUE_0000000023.1	1302	1119.15	20	3.64638
TMUE_0000000024.1	750	567.714	50.6667	18.2101
TMUE_0000000025.1	624	443.807	96.5	44.3664
TMUE_0000000026.1	2103	1920.15	14	1.48769
TMUE_0000000027.1	261	123.162	5	8.2835
TMUE_0000000028.1	510	334.076	1	0.610768
TMUE_0000000029.1	2511	2328.15	91.5	8.01919
TMUE_0000000030.1	1065	882.153	49.6512	11.4844
TMUE_0000000031.1	3423	3240.15	94	5.91948
TMUE_0000000032.1	1092	909.153	7	1.57102
TMUE_0000000033.1	2067	1884.15	0.5	0.0541471
TMUE_0000000034.1	2802	2619.15	1.5	0.116856
TMUE_0000000035.1	363	202.351	0.5	0.504181
TMUE_0000000036.1	4548	4365.15	258.5	12.0832
TMUE_0000000037.1	474	300.415	51.5	34.9789
TMUE_0000000038.1	3360	3177.15	211	13.5508
TMUE_0000000039.1	3426	3243.15	9.76073	0.614096
TMUE_0000000040.1	5470	5287.15	6.73082e-06	2.59757e-07
TMUE_0000000041.1	579	399.969	294.55	150.263
TMUE_0000000042.1	957	774.192	161	42.4324
TMUE_0000000043.1	1824	1641.15	21.8892	2.72146
TMUE_0000000044.1	1773	1590.15	5	0.641582
TMUE_0000000045.1	240	108.701	3.71747	6.97809
TMUE_0000000046.1	499	323.795	288.937	182.077
TMUE_0000000047.1	876	693.263	0	0
TMUE_0000000048.1	3558	3375.15	31.3038	1.89245
TMUE_0000000049.1	753	570.7	0	0
TMUE_0000000050.1	2397	2214.15	525.133	48.393
TMUE_0000000051.1	2940	2757.15	151.121	11.1837
TMUE_0000000052.1	1839	1656.15	62	7.63857
TMUE_0000000053.1	759	576.643	2.5	0.884615
TMUE_0000000054.1	636	455.514	2.5	1.11985
TMUE_0000000055.1	2781	2598.15	1	0.0785337
TMUE_0000000056.1	7494	7311.15	0	0
TMUE_0000000057.1	2472	2289.15	11.7544	1.04772
TMUE_0000000058.1	963	780.192	9.75008	2.54992
TMUE_0000000059.1	3198	3015.15	0	0
TMUE_0000000060.1	1815	1632.15	211.275	26.4124
TMUE_0000000061.1	1257	1074.15	173.5	32.9575
TMUE_0000000062.1	1719	1536.15	344.5	45.7589
TMUE_0000000063.1	264	125.247	0	0
TMUE_0000000064.1	1029	846.153	0	0
TMUE_0000000065.1	3252	3069.15	193.03	12.833
TMUE_0000000066.1	291	145.008	1.19397	1.68005
TMUE_0000000067.1	3102	2919.15	69.7143	4.87288
TMUE_0000000068.1	345	187.621	427	464.372
TMUE_0000000069.1	2762	2579.15	0	0
TMUE_0000000070.1	2424	2241.15	9.67522	0.880867
TMUE_0000000071.1	534	356.643	0	0
TMUE_0000000072.1	591	411.714	117.42	58.1928
TMUE_0000000073.1	3220	3037.15	125.343	8.42081
TMUE_0000000073.2	2885	2702.15	86.2038	6.50935
TMUE_0000000074.1	531	353.796	1.14345	0.659458
TMUE_0000000075.1	9423	9240.15	381.131	8.4162
TMUE_0000000076.1	1065	882.153	32.7273	7.56985
TMUE_0000000077.1	3715	3532.15	68.6432	3.96533
TMUE_0000000078.1	2661	2478.15	75.2162	6.19305
TMUE_0000000079.1	6057	5874.15	2.05689	0.0714473
TMUE_0000000079.2	3097	2914.15	37.1416	2.60057
TMUE_0000000079.3	6874	6691.15	38.0967	1.16174
TMUE_0000000079.4	2542	2359.15	0.00118853	0.000102795
TMUE_0000000079.5	2576	2393.15	450.188	38.3835
TMUE_0000000079.6	2341	2158.15	0	0
TMUE_0000000080.1	246	112.764	0	0
TMUE_0000000081.1	1865	1682.15	233.934	28.3758
TMUE_0000000081.2	1598	1415.15	65.2053	9.40157
TMUE_0000000082.1	750	567.714	2.68717	0.965797
TMUE_0000000083.1	414	246.469	1.42092	1.17633
TMUE_0000000084.1	411	243.879	2	1.67331
TMUE_0000000085.1	510	334.076	0	0
TMUE_0000000086.1	240	108.701	0	0
TMUE_0000000087.1	642	461.341	1	0.442281
TMUE_0000000088.1	1170	987.153	0	0
TMUE_0000000089.1	1233	1050.15	1	0.194298
TMUE_0000000090.1	1257	1074.15	0	0
TMUE_0000000091.1	1287	1104.15	3	0.554387
TMUE_0000000092.1	1698	1515.15	2.2629e-07	3.0474e-08
TMUE_0000000093.1	1383	1200.15	0	0
TMUE_0000000094.1	1977	1794.15	64	7.27849
TMUE_0000000095.1	906	723.192	39	11.0035
TMUE_0000000096.1	960	777.192	3	0.787614
TMUE_0000000097.1	1749	1566.15	92	11.986
TMUE_0000000098.1	1293	1110.15	184	33.8186
TMUE_0000000099.1	426	257.086	5	3.96837
TMUE_0000000100.1	1107	924.153	93	20.5334
TMUE_0000000101.1	363	202.351	5791	5839.42
TMUE_0000000102.1	231	102.545	6.5	12.9336
TMUE_0000000103.1	405	238.594	18.5	15.821
TMUE_0000000104.1	489	314.427	2392	1552.25
TMUE_0000000105.1	954	771.192	68.5	18.1238
TMUE_0000000106.1	1242	1059.15	1	0.192647
TMUE_0000000107.1	3315	3132.15	91.5	5.96072
TMUE_0000000108.1	567	388.336	1.5	0.788142
TMUE_0000000109.1	1113	930.153	0.5	0.109682
TMUE_0000000110.1	1386	1203.15	6.5	1.10233
TMUE_0000000111.1	1131	948.153	3.34715	0.720308
