target_id	length	eff_length	est_counts	tpm
TMUE_0000000001.1	207	67.4096	450	305.726
TMUE_0000000002.1	2023	1844.46	225.407	5.5968
TMUE_0000000002.2	1654	1475.46	61.7388	1.91634
TMUE_0000000002.3	1719	1540.46	1325.8	39.4157
TMUE_0000000002.4	1866	1687.46	527.055	14.3042
TMUE_0000000003.1	426	252.178	0	0
TMUE_0000000004.1	882	703.458	41.5556	2.7054
TMUE_0000000005.1	1455	1276.46	45.1861	1.62121
TMUE_0000000006.1	822	643.458	1283.02	91.3174
TMUE_0000000007.1	1834	1655.46	1407.71	38.9437
TMUE_0000000008.1	216	73.0463	9.5	5.95616
TMUE_0000000009.1	1847	1668.46	927	25.4452
TMUE_0000000010.1	309	145.706	11.5	3.6146
TMUE_0000000011.1	399	226.238	0	0
TMUE_0000000012.1	2788	2609.46	154.949	2.71944
TMUE_0000000013.1	1947	1768.46	1555.53	40.2834
TMUE_0000000014.1	981	802.458	236.16	13.478
TMUE_0000000015.1	837	658.458	81	5.63375
TMUE_0000000016.1	5766	5587.46	496.994	4.07359
TMUE_0000000017.1	411	237.67	5.5	1.05982
TMUE_0000000018.1	1920	1741.46	812.5	21.3674
TMUE_0000000019.1	1539	1360.46	10514	353.935
TMUE_0000000020.1	906	727.458	0	0
TMUE_0000000021.1	1191	1012.46	14825.8	670.627
TMUE_0000000022.1	936	757.458	47	2.84171
TMUE_0000000023.1	1302	1123.46	0	0
TMUE_0000000024.1	750	571.458	259.667	20.81
TMUE_0000000025.1	624	445.458	315	32.3851
TMUE_0000000026.1	2103	1924.46	48.5	1.15418
TMUE_0000000027.1	261	106.3	109.5	47.1763
TMUE_0000000028.1	510	332.862	5.05068	0.694906
TMUE_0000000029.1	2511	2332.46	615	12.0754
TMUE_0000000030.1	1065	886.458	245.418	12.6791
TMUE_0000000031.1	3423	3244.46	1636	23.0931
TMUE_0000000032.1	1092	913.458	123.5	6.19183
TMUE_0000000033.1	2067	1888.46	0.5	0.0121256
TMUE_0000000034.1	2802	2623.46	8.5	0.148384
TMUE_0000000035.1	363	193.774	9.5	2.24527
TMUE_0000000036.1	4548	4369.46	2141.5	22.4456
TMUE_0000000037.1	474	298.037	1184	181.938
TMUE_0000000038.1	3360	3181.46	3966.6	57.0996
TMUE_0000000039.1	3426	3247.46	0	0
TMUE_0000000040.1	5470	5291.46	124.894	1.08096
TMUE_0000000041.1	579	400.801	1111.33	126.985
TMUE_0000000042.1	957	778.458	729.5	42.9172
TMUE_0000000043.1	1824	1645.46	221.715	6.17092
TMUE_0000000044.1	1773	1594.46	46.6667	1.3404
TMUE_0000000045.1	240	90.8161	4.9478	2.49512
TMUE_0000000046.1	499	322.25	2608.47	370.71
TMUE_0000000047.1	876	697.458	0	0
TMUE_0000000048.1	3558	3379.46	367.649	4.98228
TMUE_0000000049.1	753	574.458	37.4996	2.98957
TMUE_0000000050.1	2397	2218.46	10818.6	223.337
TMUE_0000000051.1	2940	2761.46	1115.92	18.507
TMUE_0000000052.1	1839	1660.46	811.5	22.3821
TMUE_0000000053.1	759	580.458	18.5	1.45963
TMUE_0000000054.1	636	457.458	10	1.00113
TMUE_0000000055.1	2781	2602.46	4	0.070391
TMUE_0000000056.1	7494	7315.46	0	0
TMUE_0000000057.1	2472	2293.46	305.772	6.10587
TMUE_0000000058.1	963	784.458	0	0
TMUE_0000000059.1	3198	3019.46	0	0
TMUE_0000000060.1	1815	1636.46	1674.89	46.8729
TMUE_0000000061.1	1257	1078.46	659	27.9849
TMUE_0000000062.1	1719	1540.46	2030	60.3514
TMUE_0000000063.1	264	108.636	0	0
TMUE_0000000064.1	1029	850.458	5.5	0.296177
TMUE_0000000065.1	3252	3073.46	984.169	14.665
TMUE_0000000066.1	291	130.162	0	0
TMUE_0000000067.1	3102	2923.46	1351.82	21.1769
TMUE_0000000068.1	345	177.839	2803	721.834
TMUE_0000000069.1	2762	2583.46	56.5856	1.0031
TMUE_0000000070.1	2424	2245.46	352.067	7.18062
TMUE_0000000071.1	534	356.142	0	0
TMUE_0000000072.1	591	412.801	348.09	38.6182
TMUE_0000000073.1	3220	3041.46	3048.38	45.9016
TMUE_0000000073.2	2885	2706.46	1424.12	24.0984
TMUE_0000000074.1	531	353.142	0	0
TMUE_0000000075.1	9423	9244.46	3124.76	15.4802
TMUE_0000000076.1	1065	886.458	35.7353	1.84621
TMUE_0000000077.1	3715	3536.46	715.459	9.26525
TMUE_0000000078.1	2661	2482.46	1382.39	25.5029
TMUE_0000000079.1	6057	5878.46	97.8771	0.762533
TMUE_0000000079.2	3097	2918.46	169.84	2.66519
TMUE_0000000079.3	6874	6695.46	249.657	1.70767
TMUE_0000000079.4	2542	2363.46	144.777	2.80539
TMUE_0000000079.5	2576	2397.46	1223.68	23.3753
TMUE_0000000079.6	2341	2162.46	517.48	10.9594
TMUE_0000000080.1	246	95.131	0	0
TMUE_0000000081.1	1865	1686.46	1139.9	30.955
TMUE_0000000081.2	1598	1419.46	893.194	28.818
TMUE_0000000082.1	750	571.458	6.28771	0.503905
TMUE_0000000083.1	414	240.597	7.52905	1.43315
TMUE_0000000084.1	411	237.67	19	3.66118
TMUE_0000000085.1	510	332.862	0	0
TMUE_0000000086.1	240	90.8161	0	0
TMUE_0000000087.1	642	463.458	0	0
TMUE_0000000088.1	1170	991.458	0	0
TMUE_0000000089.1	1233	1054.46	10.5	0.456038
TMUE_0000000090.1	1257	1078.46	0	0
TMUE_0000000091.1	1287	1108.46	5	0.206582
TMUE_0000000092.1	1698	1519.46	86	2.59209
TMUE_0000000093.1	1383	1204.46	0	0
TMUE_0000000094.1	1977	1798.46	601.5	15.3171
TMUE_0000000095.1	906	727.458	624.667	39.3261
TMUE_0000000096.1	960	781.458	19.9314	1.16808
TMUE_0000000097.1	1749	1570.46	399.738	11.6571
TMUE_0000000098.1	1293	1114.46	1252	51.4496
TMUE_0000000099.1	426	252.178	18	3.26894
TMUE_0000000100.1	1107	928.458	272.5	13.4414
TMUE_0000000101.1	363	193.774	19460	4599.26
TMUE_0000000102.1	231	83.4743	18	9.87554
TMUE_0000000103.1	405	232.051	58.5	11.5455
TMUE_0000000104.1	489	312.826	4112	601.992
TMUE_0000000105.1	954	775.458	373	22.0288
TMUE_0000000106.1	1242	1063.46	24	1.03355
TMUE_0000000107.1	3315	3136.46	1260.5	18.4054
