target_id	length	eff_length	est_counts	tpm
TMUE_0000000001.1	207	68.2646	451.5	183.925
TMUE_0000000002.1	2023	1845.36	249.871	3.76542
TMUE_0000000002.2	1654	1476.36	43.5006	0.819374
TMUE_0000000002.3	1719	1541.36	1929.83	34.8172
TMUE_0000000002.4	1866	1688.36	354.103	5.83234
TMUE_0000000003.1	426	253.155	8.31356	0.91323
TMUE_0000000004.1	882	704.362	20.0201	0.790406
TMUE_0000000005.1	1455	1277.36	89	1.93756
TMUE_0000000006.1	822	644.362	2780.72	120.007
TMUE_0000000007.1	1834	1656.36	1876.95	31.512
TMUE_0000000008.1	216	73.3073	25.5	9.67324
TMUE_0000000009.1	1847	1669.36	1069	17.8077
TMUE_0000000010.1	309	147.297	5.5	1.03836
TMUE_0000000011.1	399	227.105	0	0
TMUE_0000000012.1	2788	2610.36	117.902	1.25603
TMUE_0000000013.1	1947	1769.36	1786.38	28.0761
TMUE_0000000014.1	981	803.362	429.103	14.8536
TMUE_0000000015.1	837	659.362	61	2.57268
TMUE_0000000016.1	5766	5588.36	74.5933	0.371189
TMUE_0000000017.1	411	238.522	3.5	0.408056
TMUE_0000000018.1	1920	1742.36	1385	22.105
TMUE_0000000019.1	1539	1361.36	15520.5	317.038
TMUE_0000000020.1	906	728.362	13.7956	0.526712
TMUE_0000000021.1	1191	1013.36	19272.3	528.87
TMUE_0000000022.1	936	758.362	84	3.08022
TMUE_0000000023.1	1302	1124.36	70.4348	1.74205
TMUE_0000000024.1	750	572.362	397	19.2885
TMUE_0000000025.1	624	447.695	408	25.343
TMUE_0000000026.1	2103	1925.36	108.5	1.5671
TMUE_0000000027.1	261	106.925	166	43.1726
TMUE_0000000028.1	510	334.796	11.9081	0.989104
TMUE_0000000029.1	2511	2333.36	973	11.5961
TMUE_0000000030.1	1065	887.362	349.244	10.9448
TMUE_0000000031.1	3423	3245.36	2838.5	24.3223
TMUE_0000000032.1	1092	914.362	129	3.9233
TMUE_0000000033.1	2067	1889.36	0	0
TMUE_0000000034.1	2802	2624.36	4	0.0423853
TMUE_0000000035.1	363	194.398	12	1.7166
TMUE_0000000036.1	4548	4370.36	3110.5	19.7921
TMUE_0000000037.1	474	300.472	1388.5	128.505
TMUE_0000000038.1	3360	3182.36	8109.24	70.8615
TMUE_0000000039.1	3426	3248.36	0	0
TMUE_0000000040.1	5470	5292.36	321.945	1.69165
TMUE_0000000041.1	579	402.91	1025.5	70.7795
TMUE_0000000042.1	957	779.362	992	35.3958
TMUE_0000000043.1	1824	1646.36	400.531	6.76535
TMUE_0000000044.1	1773	1595.36	94.3333	1.64432
TMUE_0000000045.1	240	90.2482	26.8333	8.26826
